,oos,trf_avg,atc,latency,perfect_order,retention,GMV_cur
8712,1,2221,28,1.11,1,0,1497.04
8713,0,1128,75,0.67,0,0,1403.93
8714,0,3634,12,2.76,0,0,1744.76
8715,0,181,64,1.07,1,1,948.7
8716,0,875,2,0.52,1,0,493.76
8717,1,3138,59,2.68,1,0,2262.42
8718,0,4473,37,1.7,1,0,2698.46
8719,1,2987,4,3.81,1,1,1514.85
8720,1,1978,41,1.64,1,1,1411.9
8721,0,2371,45,4.9,0,1,1516.12
8722,0,1707,34,3.82,1,0,1127.05
8723,0,3239,87,0.38,0,1,2337.98
8724,1,705,13,2.59,0,1,390.06
8725,0,4835,7,2.86,1,1,2455.59
8726,1,3514,32,3.51,0,1,1804.64
8727,0,3765,23,2.54,1,0,2440.37
8728,1,2244,49,2.47,0,1,1669.72
8729,0,4370,72,1.9,0,1,2783.75
8730,0,3865,47,1.43,0,1,2406.81
8731,1,1476,37,4.74,0,1,880.8
8732,0,3562,98,1.66,0,0,2649.63
8733,0,447,48,0.41,0,0,381.74
8734,0,100,29,0.92,1,1,674.47
8735,0,162,37,4.3,0,0,420.46
8736,0,1883,23,2.97,1,0,1386.34
8737,0,3914,38,3.92,1,1,2511.83
8738,0,325,93,4.06,0,0,991.39
8739,1,1142,44,4.13,0,1,829.83
8740,1,944,5,2.8,0,0,412.54
8741,0,2780,52,0.97,1,1,2237.17
8742,0,4219,40,0.83,0,0,2495.21
8743,0,1334,11,2.91,1,0,1112.91
8744,1,2084,78,1.9,0,1,1656.31
8745,1,4356,2,2.83,0,0,1942.4
8746,0,1378,35,2.54,1,1,1096.01
8747,1,1694,45,3.05,0,0,1170.01
8748,0,2651,49,0.26,1,1,2149.18
8749,0,2052,35,0.26,0,0,1322.33
8750,0,1795,92,3.64,0,0,1598.89
8751,0,1054,72,1.05,0,0,1227.3
8752,1,3391,32,3.3,0,0,2021.68
8753,1,456,68,2.78,0,0,801.95
8754,0,3695,71,4.91,1,1,2679.47
8755,1,1068,39,4.19,1,1,987.5
8756,1,341,48,2.12,1,1,737.04
8757,0,3546,91,3.12,1,1,3060.62
8758,1,4334,37,0.67,1,0,2804.96
8759,0,2244,60,1.99,0,1,1869.59
8760,0,246,81,3.7,0,1,1147.47
8761,0,642,74,3.15,0,0,1126.64
8762,0,791,4,2.47,0,1,339.03
8763,1,1125,23,0.96,0,0,811.6
8764,0,4150,14,4.04,1,1,2525.32
8765,1,4105,5,1.44,1,0,2277.07
8766,0,3459,66,4.12,1,0,2472.59
8767,0,3051,24,3.1,1,0,2040.87
8768,1,829,18,1.93,1,1,578.53
8769,0,4599,27,0.3,0,0,2577.65
8770,1,2655,24,1.24,0,1,1568.59
8771,1,1250,29,4.46,0,0,765.03
8772,0,1835,11,4.11,0,0,1007.85
8773,0,1138,18,2.92,1,0,955.85
8774,0,3012,4,2.38,1,0,1754.41
8775,0,4940,33,3.27,0,0,2715.75
8776,0,2640,78,2.38,0,0,2012.11
8777,0,4514,42,3.26,0,1,2600.26
8778,1,1342,32,1.61,0,0,771.63
8779,1,872,51,4.21,0,0,949.42
8780,0,2016,4,3.54,0,1,1031.32
8781,1,3512,20,1.72,1,1,2088.46
8782,1,2599,85,4.17,1,0,2148.36
8783,0,3540,67,2.49,1,0,2603.09
8784,0,3645,89,0.96,1,0,2904.18
8785,1,1313,68,0.48,0,0,1233.35
8786,0,3031,62,3.53,0,1,2169.91
8787,1,518,58,4.34,0,1,589.15
8788,0,3881,47,4.06,0,1,2238.24
8789,1,888,75,3.31,1,1,1388.96
8790,1,1971,80,0.79,0,1,1870.11
8791,1,4690,59,0.56,0,0,2901.7
8792,1,2125,6,1.79,1,1,1137.98
8793,0,2546,95,4.29,0,0,2269.43
8794,0,4923,40,4.81,1,1,2986.45
8795,1,660,77,1.28,0,1,1036.71
8796,1,2751,23,3.83,1,0,1833.38
8797,0,4004,52,2.91,1,0,2747.28
8798,0,639,4,0.26,0,0,317.47
8799,1,4855,37,2.76,0,0,2535.25
8800,1,3236,42,4.05,1,0,2075.42
8801,1,3389,44,1.45,0,0,2102.89
8802,1,2710,97,4.5,1,1,2448.75
8803,1,2044,42,1.26,0,1,1244.2
8804,0,3245,29,0.47,1,1,2038.16
8805,1,2858,19,0.88,0,1,1255.93
8806,0,3360,84,4.2,1,1,2670.64
8807,0,4207,32,2.14,1,1,2409.29
8808,0,1995,44,4.01,0,1,1311.46
8809,1,2600,55,2.7,0,1,1656.23
8810,0,2929,80,2.45,1,0,2482.79
8811,0,3973,5,4.05,1,1,2193.89
8812,0,147,46,2.18,1,1,616.53
8813,0,2464,76,4.03,0,0,1926.82
8814,1,2356,45,0.59,1,0,1833.75
8815,1,4772,21,3.22,1,1,2711.97
8816,0,853,78,3.54,0,0,798.14
8817,0,2902,22,4.51,1,0,2011.65
8818,1,4749,30,1.2,0,0,2654.27
8819,1,3752,23,3.06,1,0,2307.13
8820,1,502,5,2.22,0,1,134.35
8821,0,2186,63,1.98,0,0,1590.01
8822,1,2327,93,0.62,0,1,1978.08
8823,0,3510,59,0.76,0,0,2529.81
8824,0,3090,94,4.2,0,0,2369.21
8825,1,4743,82,3.77,0,0,3059.73
8826,0,1249,52,1.97,1,0,1490.73
8827,1,162,65,4.16,0,0,561.71
8828,0,3253,39,0.5,1,0,2208.07
8829,1,1108,81,3.16,0,0,1118.23
8830,0,2131,3,4.35,0,0,1203.0
8831,0,1422,42,4.21,1,0,1170.87
8832,1,2181,71,1.93,0,1,1694.66
8833,1,851,27,3.75,1,1,436.26
8834,1,4244,28,2.19,1,1,2491.14
8835,1,757,54,4.22,1,0,976.38
8836,0,1760,95,2.7,0,0,1734.35
8837,1,800,15,3.85,1,0,449.13
8838,1,1180,53,0.49,1,1,1314.73
8839,0,2256,72,2.99,1,0,1798.18
8840,1,1640,70,2.8,0,1,1248.32
8841,1,3132,92,3.09,0,1,2348.19
8842,0,2083,4,3.51,0,0,1132.46
8843,1,414,94,4.6,0,1,1000.21
8844,1,3181,17,3.95,0,0,1661.29
8845,1,4833,34,1.18,1,1,2815.76
8846,1,2414,6,4.15,1,0,1266.65
8847,1,2235,36,0.7,1,0,1701.62
8848,1,1749,99,3.15,1,0,2074.73
8849,0,3319,39,4.43,0,0,2071.97
8850,1,3900,80,0.6,0,0,2749.66
8851,0,2578,66,4.26,0,1,1896.58
8852,0,4167,8,4.01,0,0,1939.81
8853,0,1875,15,2.57,1,0,1179.29
8854,0,2066,63,1.61,1,1,1759.42
8855,1,1867,91,2.09,1,1,1958.85
8856,1,3915,80,4.85,0,0,2688.34
8857,1,341,65,1.09,1,1,914.97
8858,0,4897,59,2.94,1,0,2930.38
8859,1,3049,10,0.51,0,0,1690.52
8860,1,4936,7,1.17,0,0,2374.86
8861,1,4976,74,3.84,1,1,3216.96
8862,0,2356,76,1.58,0,0,1970.88
8863,0,4211,81,4.93,1,0,2965.31
8864,1,3468,12,2.55,1,0,1955.39
8865,0,466,79,2.63,1,0,1203.69
8866,0,2927,46,0.28,1,0,2132.88
8867,1,1352,32,4.79,1,0,1025.13
8868,0,2587,32,0.95,0,0,1606.92
8869,0,4885,90,2.74,0,1,3520.19
8870,1,3703,78,2.04,0,0,2670.25
8871,0,3621,90,2.14,1,0,2963.74
8872,0,4617,61,3.25,1,0,3101.55
8873,0,1743,69,3.34,0,1,1663.85
8874,0,1312,61,0.86,0,1,1345.52
8875,0,4803,46,2.55,0,0,2949.87
8876,0,119,68,3.97,1,0,1003.0
8877,0,775,92,2.27,0,1,1339.09
8878,0,4577,55,0.91,0,0,2882.54
8879,1,708,1,1.63,1,0,458.07
8880,1,161,77,1.14,0,0,980.37
8881,1,1365,67,0.72,0,0,1291.06
8882,1,2385,49,1.95,1,1,1690.22
8883,0,1254,25,2.75,1,0,1066.74
8884,1,1728,16,0.46,0,1,953.03
8885,1,1726,85,3.06,1,0,1707.9
8886,0,3816,13,4.97,0,1,1850.54
8887,0,1542,52,4.82,0,0,1205.02
8888,0,1753,36,4.16,0,0,1169.83
8889,0,2602,72,1.41,0,1,1856.73
8890,0,3369,44,0.21,1,0,2285.93
8891,1,381,83,4.18,1,1,1187.16
8892,0,1124,47,0.37,1,1,969.51
8893,1,4918,80,1.11,0,0,3162.52
8894,1,3503,76,2.77,0,0,2409.25
8895,0,1335,20,0.97,0,1,914.24
8896,1,4282,18,4.19,1,1,2366.33
8897,1,4860,54,3.91,0,1,2803.06
8898,0,885,12,3.8,0,0,547.6
8899,1,3417,25,4.1,0,0,1821.38
8900,1,1767,60,1.18,1,0,1786.67
8901,1,3108,75,3.67,0,1,2242.76
8902,0,3294,86,1.84,0,0,2551.62
8903,0,4889,34,3.37,1,1,2924.64
8904,0,3875,13,0.7,1,1,2441.52
8905,1,2546,38,3.56,0,1,1475.81
8906,0,3890,12,4.86,0,0,1852.89
8907,1,633,36,0.31,1,0,810.93
8908,0,501,28,0.56,1,1,693.04
8909,1,3763,91,0.71,1,1,2913.47
8910,0,229,39,2.21,0,1,658.06
8911,0,2439,77,1.52,1,1,2080.0
8912,1,4471,43,4.05,0,0,2528.38
8913,0,3059,91,2.42,1,0,2427.8
8914,1,1958,31,2.47,0,1,1378.9
8915,0,3073,2,3.61,0,0,1251.92
8916,0,4250,82,1.87,1,0,3122.05
8917,1,3749,90,1.83,1,0,2753.78
8918,1,2886,42,3.81,0,0,1597.6
8919,1,3197,31,3.92,1,1,1891.75
8920,0,3612,61,0.17,0,0,2302.34
8921,1,4960,56,0.8,0,1,3000.94
8922,0,1320,86,1.14,1,0,1569.69
8923,1,741,83,1.82,0,1,1218.14
8924,1,3414,14,1.53,1,1,2099.68
8925,1,823,14,3.38,0,0,599.32
8926,1,4997,29,4.16,0,0,2502.27
8927,1,837,81,1.04,1,0,1279.48
8928,1,4953,50,2.86,0,0,2821.14
8929,0,1399,50,1.9,0,1,1105.01
8930,1,3580,63,2.58,0,1,2398.58
8931,0,439,73,3.14,1,0,1118.5
8932,1,252,65,4.48,1,1,743.61
8933,1,1521,68,1.04,0,1,1341.47
8934,1,3151,71,0.53,0,0,2221.59
8935,0,526,11,3.17,0,0,292.44
8936,0,3658,14,2.03,1,1,2054.78
8937,1,1235,83,0.9,0,0,1268.54
8938,0,2472,3,0.67,0,0,1327.74
8939,1,3429,8,2.84,1,1,1769.44
8940,1,1049,93,1.57,1,1,1643.88
8941,0,1473,43,4.99,0,0,1090.48
8942,0,1056,9,2.09,1,1,690.61
8943,0,1801,19,1.14,0,1,1118.73
8944,0,3041,12,3.18,1,0,1705.29
8945,1,2582,27,1.3,1,1,1741.53
8946,0,1403,58,2.52,1,0,1352.38
8947,0,470,25,2.46,1,0,646.71
8948,1,3080,45,2.32,0,1,1888.71
8949,0,2396,48,4.0,0,1,1536.12
8950,0,4898,50,1.16,1,0,3094.31
8951,0,2225,81,4.53,0,1,1767.55
8952,0,3066,44,3.98,0,1,2010.49
8953,1,4245,59,1.73,0,0,2557.86
8954,1,2842,33,0.98,1,1,1874.28
8955,0,4121,78,1.47,1,1,2802.02
8956,0,2464,28,1.73,0,1,1408.68
8957,1,862,18,2.83,0,0,567.88
8958,0,4162,55,0.33,0,1,2671.89
8959,0,1104,33,4.58,0,0,834.04
8960,0,3855,15,0.58,1,1,2263.02
8961,0,2946,61,1.47,0,1,2078.77
8962,0,449,11,0.64,0,0,466.05
8963,0,3064,36,1.36,0,1,1772.37
8964,0,786,15,4.2,0,1,581.63
8965,0,4737,53,3.11,0,1,2748.13
8966,0,3226,62,1.21,1,0,2439.07
8967,1,4556,48,4.37,1,0,2734.95
8968,1,2855,94,4.02,1,0,2521.87
8969,1,3624,15,3.79,1,1,1907.38
8970,0,3724,63,4.25,1,0,2506.52
8971,0,2832,87,3.14,0,1,2211.97
8972,1,1793,43,2.56,1,1,1346.52
8973,0,2992,50,1.93,1,0,2086.37
8974,1,3911,60,1.2,1,0,2669.69
8975,0,4280,59,2.83,0,1,2548.29
8976,1,784,15,4.46,0,0,415.6
8977,1,4440,29,3.01,0,0,2436.62
8978,1,3019,75,4.61,0,1,1959.85
8979,0,3856,82,1.85,1,1,2935.42
8980,1,3383,40,3.51,1,1,2191.61
8981,0,4791,31,3.28,1,0,2883.58
8982,0,4126,73,3.39,0,1,2736.77
8983,0,1256,86,3.26,1,0,1657.97
8984,0,3161,11,1.19,1,1,1901.54
8985,0,4545,81,0.8,0,0,3091.04
8986,0,2429,97,4.9,0,0,2123.74
8987,0,1392,62,0.32,1,1,1663.71
8988,1,1984,75,2.39,1,0,1975.17
8989,1,1660,8,2.18,1,0,1005.03
8990,1,1083,51,1.86,1,0,1101.91
8991,0,2167,57,3.93,1,1,1901.95
8992,0,1963,4,3.75,1,0,1375.33
8993,0,2079,36,4.54,0,1,1305.87
8994,0,1836,19,2.04,0,1,1117.17
8995,1,2552,24,2.86,1,0,1576.23
8996,0,2018,41,4.47,0,0,1382.71
8997,1,800,49,4.97,1,1,742.36
8998,0,4146,82,4.85,1,1,2943.56
8999,1,2173,97,3.62,0,0,2006.46
9000,0,4761,46,0.8,0,1,2737.0
9001,1,3853,36,0.21,1,1,2487.76
9002,0,494,10,4.14,0,1,316.21
9003,1,2056,78,4.22,1,0,1931.51
9004,0,3148,7,3.76,0,0,1518.06
9005,1,3552,12,1.47,1,1,2093.12
9006,1,622,86,3.24,0,0,1241.04
9007,0,1662,91,1.65,1,0,1858.92
9008,1,3009,48,2.31,0,1,1821.31
9009,0,2949,37,1.97,0,1,1788.07
9010,0,649,75,4.58,0,0,1010.42
9011,0,1568,36,1.25,1,0,1215.99
9012,1,932,60,2.93,0,0,911.96
9013,1,4582,77,1.87,0,0,3119.17
9014,0,1521,96,3.35,1,0,1967.1
9015,0,385,8,2.87,1,0,316.02
9016,1,2845,7,4.63,0,0,1536.49
9017,1,3865,43,0.6,0,1,2257.51
9018,1,4564,58,1.18,0,0,2821.95
9019,0,1545,81,3.86,0,0,1509.47
9020,0,1566,86,1.91,1,0,1896.66
9021,0,1876,46,0.91,0,0,1265.46
9022,0,3755,34,2.57,1,1,2313.39
9023,0,1014,84,3.3,1,1,1389.33
9024,1,387,72,0.32,0,1,751.46
9025,0,4290,22,1.53,1,0,2460.11
9026,1,2188,91,4.07,0,0,1789.01
9027,1,4526,98,2.65,1,1,3404.13
9028,0,1904,21,0.27,1,1,1317.86
9029,1,1278,15,1.48,1,0,884.02
9030,0,2651,5,3.23,0,0,1127.39
9031,1,4470,17,1.08,1,0,2632.22
9032,0,1688,72,4.15,1,1,1509.75
9033,0,2056,19,3.42,1,0,1359.15
9034,1,1875,5,2.41,1,1,1222.17
9035,0,4962,23,4.59,1,1,2972.93
9036,1,1087,83,2.02,1,1,1344.76
9037,0,1303,14,1.25,0,0,748.59
9038,0,3430,10,3.34,1,0,2025.21
9039,0,1219,31,2.91,1,1,1020.8
9040,1,296,13,1.74,0,1,301.28
9041,1,4075,22,1.78,1,1,2168.13
9042,0,625,37,2.05,1,0,856.71
9043,1,4827,39,1.53,0,0,2767.78
9044,0,1510,10,3.58,0,0,668.81
9045,1,4603,31,3.29,1,1,2775.78
9046,1,1392,43,2.26,1,0,1128.36
9047,0,1294,99,2.05,1,0,1958.35
9048,0,2048,77,1.89,1,0,1923.91
9049,0,3755,94,1.49,0,0,2771.75
9050,0,4886,98,0.52,1,1,3509.24
9051,0,2317,36,1.41,0,0,1455.29
9052,1,4354,35,1.67,1,0,2572.91
9053,1,3680,68,2.78,0,1,2444.59
9054,0,1117,55,3.89,1,1,1256.57
9055,0,3253,68,2.04,0,0,2256.88
9056,0,3690,47,4.73,0,0,2237.39
9057,1,4307,6,4.15,0,1,1971.11
9058,0,4169,28,4.93,0,1,2162.59
9059,0,147,30,4.39,0,0,406.25
9060,1,3763,27,3.12,1,0,2164.53
9061,1,4571,69,3.03,1,0,3094.62
9062,1,927,39,0.73,1,1,758.59
9063,1,4822,35,3.64,0,1,2680.77
9064,0,2189,44,3.04,0,0,1589.94
9065,1,2156,15,2.58,1,0,1338.49
9066,1,918,83,3.5,0,1,1186.0
9067,0,4852,94,2.28,0,1,3477.22
9068,0,4084,32,2.67,0,1,2337.0
9069,0,3780,29,2.05,0,1,2070.57
9070,1,1911,63,3.62,1,0,1619.21
9071,0,4985,6,4.4,1,0,2603.72
9072,1,3214,90,4.22,1,1,2670.08
9073,1,1729,27,3.95,0,1,1134.39
9074,1,1643,99,0.17,1,1,2064.83
9075,0,3679,28,4.57,0,1,1955.26
9076,1,2004,5,1.45,1,0,1180.22
9077,0,1536,41,4.45,1,1,1359.09
9078,0,3417,56,1.07,0,0,2130.35
9079,0,3620,54,2.25,1,0,2595.9
9080,1,3159,80,3.77,0,0,2339.24
9081,1,4216,18,3.24,1,0,2433.21
9082,1,1098,77,2.14,1,0,1508.35
9083,0,1531,43,3.43,1,1,1318.65
9084,1,4652,89,2.79,1,0,3226.63
9085,1,3161,74,1.45,1,1,2558.53
9086,1,364,29,3.27,1,1,561.18
9087,1,3831,10,1.1,0,0,1891.31
9088,1,2374,6,3.5,1,1,1339.85
9089,0,3975,80,0.12,1,1,2997.24
9090,0,3417,89,2.79,0,1,2496.38
9091,0,2146,4,2.07,0,0,1126.01
9092,0,3244,34,1.59,1,0,2321.81
9093,1,3321,83,2.63,1,0,2463.58
9094,0,3240,33,3.26,0,1,1762.86
9095,1,1353,4,4.83,1,1,893.41
9096,0,822,44,4.18,1,1,1046.24
9097,0,183,98,3.61,1,1,1366.38
9098,0,4935,76,2.45,0,0,3367.53
9099,1,3470,31,2.02,1,0,2232.03
9100,1,3919,80,0.26,0,0,2589.67
9101,0,3464,66,1.86,1,1,2590.37
9102,1,1857,58,4.26,0,1,1338.53
9103,0,4418,60,1.98,0,1,2819.58
9104,0,2880,2,2.36,1,1,1539.78
9105,0,3387,36,1.43,0,0,2080.08
9106,1,2552,70,1.44,0,1,1970.7
9107,0,428,60,0.4,1,0,1035.9
9108,0,525,23,3.11,0,0,474.1
9109,0,869,47,2.3,0,1,933.54
9110,1,4075,46,3.07,0,0,2312.5
9111,0,707,80,2.78,0,0,1130.44
9112,1,1952,44,4.01,1,1,1479.76
9113,0,2772,19,3.78,1,0,1814.36
9114,1,2224,49,3.88,1,1,1755.23
9115,0,1400,88,2.55,0,1,1473.83
9116,0,565,58,1.83,1,0,1098.26
9117,1,2064,91,4.67,0,1,1938.82
9118,1,2045,7,0.37,1,0,1277.51
9119,0,2639,94,0.85,0,0,2211.9
9120,1,2460,41,2.16,1,0,1640.3
9121,0,2139,78,3.11,0,0,1590.68
9122,0,1284,15,0.14,0,0,901.07
9123,0,4034,76,3.62,0,0,2569.59
9124,1,3317,53,2.84,0,1,1980.19
9125,0,2882,93,2.48,1,0,2531.81
9126,1,877,23,2.18,0,0,606.24
9127,0,3479,77,2.65,0,1,2603.64
9128,1,2518,73,0.89,0,1,1958.08
9129,1,4177,88,0.63,1,0,3079.08
9130,0,4362,94,1.52,1,1,3263.9
9131,1,2539,65,3.58,1,0,1846.29
9132,0,4931,60,2.98,0,1,3150.01
9133,0,2089,10,2.45,0,1,1184.18
9134,0,1166,58,2.9,1,1,1332.67
9135,0,1044,47,2.84,0,0,1078.48
9136,0,128,15,1.6,1,1,489.51
9137,1,1997,9,0.58,0,1,1080.85
9138,0,1797,13,4.49,0,0,935.36
9139,1,2914,23,3.04,1,0,1779.99
9140,1,3465,33,3.52,0,1,1794.27
9141,0,2588,9,2.37,0,1,1443.92
9142,1,1765,3,3.81,0,1,766.66
9143,0,4719,94,2.96,1,0,3546.89
9144,1,1670,73,0.36,0,0,1581.14
9145,1,1833,25,4.46,0,1,1037.46
9146,1,859,88,1.6,0,0,1311.61
9147,0,2257,96,0.78,0,1,1994.94
9148,1,1451,71,0.53,1,1,1427.49
9149,0,3576,36,3.63,1,0,2260.24
9150,1,1368,89,3.55,1,0,1696.82
9151,1,1885,20,3.53,0,0,1107.85
9152,1,4049,81,4.59,1,0,2901.99
9153,1,2707,54,1.81,1,1,1917.17
9154,0,498,90,2.85,0,1,1222.43
9155,0,2730,19,3.14,0,0,1456.42
9156,1,2546,60,4.9,0,1,1763.74
9157,1,1769,37,1.63,1,0,1422.32
9158,0,338,3,4.79,0,0,110.13
9159,0,3636,92,0.83,1,1,2727.14
9160,0,3961,86,3.84,0,0,2696.51
9161,0,3203,19,3.2,1,1,1974.16
9162,1,1246,53,4.1,0,0,1178.36
9163,1,1657,46,0.24,0,1,1301.53
9164,0,3838,80,0.48,1,0,2958.03
9165,0,2257,56,0.44,0,1,1480.83
9166,0,3551,70,3.01,1,0,2720.99
9167,0,399,31,3.05,0,0,540.88
9168,0,3798,53,4.54,1,0,2595.17
9169,0,4153,34,2.39,1,1,2595.69
9170,1,4959,31,0.43,0,0,2781.45
9171,1,348,60,1.13,0,0,824.2
9172,1,2668,11,0.14,0,0,1385.92
9173,0,4229,6,3.91,1,0,2333.98
9174,0,4423,27,4.1,1,0,2568.84
9175,0,4780,7,4.99,1,1,2561.77
9176,1,2960,49,2.12,1,1,2089.06
9177,0,823,96,0.19,1,1,1629.0
9178,0,669,72,1.25,1,0,1179.76
9179,1,319,60,2.98,1,1,837.97
9180,0,1494,33,4.81,0,0,1013.95
9181,1,2934,47,0.61,1,1,2061.9
9182,1,2222,44,0.7,0,1,1502.64
9183,0,4331,79,3.54,1,1,2965.66
9184,1,4100,27,3.37,1,0,2457.65
9185,0,4449,94,1.33,1,0,3277.02
9186,1,3189,22,4.08,0,0,1544.93
9187,0,149,47,0.73,1,1,758.81
9188,1,614,93,4.64,1,0,1327.96
9189,0,2891,48,1.09,1,0,2147.23
9190,1,2878,30,0.5,0,1,1724.02
9191,1,2718,2,1.76,0,1,1336.09
9192,1,1937,15,1.02,1,0,1394.94
9193,0,4771,47,2.68,1,1,3085.45
9194,0,1265,27,3.47,1,0,1126.95
9195,1,2349,71,2.51,0,1,1841.61
9196,0,514,27,3.34,1,0,746.78
9197,1,2368,85,1.89,1,0,2103.23
9198,0,1204,13,0.24,1,1,992.06
9199,1,4958,55,4.87,0,1,2997.85
9200,0,4758,17,4.12,1,0,2645.59
9201,1,3456,75,0.46,1,1,2756.29
9202,1,2516,59,2.3,0,0,1718.4
9203,1,2034,10,3.21,1,1,1250.19
9204,1,303,33,1.03,1,0,509.65
9205,0,168,78,2.93,1,1,1085.61
9206,1,615,37,2.71,0,0,695.81
9207,0,3663,8,1.12,0,1,1886.57
9208,0,4556,33,0.79,1,0,2659.1
9209,1,1564,7,3.82,0,0,729.27
9210,0,1752,34,1.68,1,1,1293.91
9211,0,806,71,1.3,1,1,1296.2
9212,0,1725,7,3.72,0,0,941.67
9213,1,4852,41,3.71,0,0,2759.03
9214,0,3885,55,1.45,0,1,2308.29
9215,0,1445,7,4.38,1,1,872.37
9216,1,443,84,3.47,1,0,1162.72
9217,1,3886,18,1.79,1,0,2375.74
9218,0,635,43,2.19,1,0,888.93
9219,1,454,78,3.66,0,1,933.58
9220,0,3642,40,1.14,1,1,2415.81
9221,0,1082,53,2.4,0,0,964.3
9222,0,1445,14,3.3,1,1,951.12
9223,1,3109,21,2.74,1,0,1840.57
9224,0,626,57,3.08,0,0,948.61
9225,1,1030,91,2.78,0,1,1241.65
9226,1,2856,46,1.08,1,1,1998.41
9227,0,2382,26,2.11,0,1,1348.85
9228,1,2046,91,2.71,1,0,2159.31
9229,1,4027,24,3.92,1,1,2363.47
9230,1,2641,5,3.3,1,1,1591.57
9231,1,2016,42,2.19,1,1,1267.6
9232,1,3460,92,4.87,0,0,2595.38
9233,0,1693,43,0.63,0,0,1173.92
9234,1,3025,32,1.11,0,0,1701.32
9235,0,3725,88,1.77,0,1,2688.16
9236,0,1323,6,1.22,1,0,895.23
9237,0,2059,74,3.16,1,0,1904.61
9238,0,1065,67,0.29,0,0,1125.64
9239,0,3778,7,0.97,0,1,1929.12
9240,0,4412,29,1.54,0,0,2455.68
9241,1,722,34,3.45,1,0,616.73
9242,1,4548,7,4.39,0,0,2240.63
9243,1,4887,81,4.01,1,1,3324.65
9244,0,4826,77,0.99,0,0,3182.42
9245,1,2472,58,2.87,0,0,1658.86
9246,1,3048,85,0.25,1,0,2521.54
9247,1,3399,31,1.62,1,1,1910.22
9248,0,1268,73,4.05,0,1,1229.12
9249,1,4849,45,2.34,0,0,2732.82
9250,0,491,47,0.83,1,0,893.89
9251,1,3909,77,2.25,1,0,2826.51
9252,0,2507,81,1.07,1,1,2337.49
9253,0,4964,72,2.03,1,1,3250.2
9254,0,4992,73,2.49,1,1,3448.27
9255,1,4360,73,1.81,0,1,3024.14
9256,1,4928,40,4.69,1,0,2871.41
9257,0,680,30,2.86,0,0,656.09
9258,1,920,62,4.23,1,1,1288.71
9259,0,1347,71,3.83,1,1,1647.51
9260,0,223,17,3.34,0,1,185.56
9261,1,4539,5,2.53,0,0,2327.13
9262,1,1974,81,0.11,1,1,2030.79
9263,1,623,1,3.11,1,1,529.88
9264,0,3223,80,1.84,1,1,2643.72
9265,0,4324,81,0.68,0,1,3075.39
9266,1,3298,94,2.28,0,1,2470.75
9267,0,2885,31,3.7,1,0,1832.62
9268,1,2218,35,4.81,0,1,1094.8
9269,0,1310,72,1.93,1,1,1494.13
9270,1,1126,30,2.76,0,0,726.79
9271,1,4217,85,4.27,1,1,2842.75
9272,0,4361,15,1.74,1,1,2500.17
9273,1,597,98,0.8,1,1,1519.75
9274,1,4629,56,1.48,0,0,2703.63
9275,0,2905,60,4.51,1,1,2349.54
9276,1,1793,27,0.88,1,0,1336.0
9277,0,4858,2,1.71,0,0,2499.24
9278,1,824,74,2.38,0,1,1049.51
9279,0,475,64,4.25,1,0,903.53
9280,1,4498,5,4.69,1,1,2409.46
9281,1,2552,91,2.19,1,0,2368.18
9282,1,3959,68,4.67,1,0,2698.94
9283,1,1786,13,0.89,0,0,980.74
9284,0,4903,81,0.87,1,1,3443.47
9285,0,356,85,4.75,0,1,867.98
9286,0,4594,23,2.6,1,0,2707.82
9287,0,3700,97,1.01,1,1,2929.26
9288,0,150,50,2.49,1,0,801.59
9289,0,694,79,3.94,0,1,1290.06
9290,0,4831,78,4.15,0,0,3222.44
9291,1,3973,73,4.33,0,1,2561.39
9292,1,3536,37,2.89,1,0,2265.15
9293,1,1172,30,4.35,0,1,862.33
9294,1,1576,93,2.6,1,1,1806.35
9295,0,4970,23,3.07,1,1,2909.44
9296,0,3120,34,3.82,1,1,2095.4
9297,0,1764,64,2.18,1,1,1704.61
9298,1,4592,55,0.46,1,0,3005.81
9299,0,2830,71,1.82,1,0,2393.72
9300,1,1495,9,3.16,1,1,1097.58
9301,0,3997,4,1.04,1,1,2208.79
9302,0,4724,66,0.83,0,0,3129.44
9303,0,4880,91,1.54,1,1,3370.47
9304,0,4145,33,0.26,0,1,2445.72
9305,1,2760,32,3.74,1,1,1557.07
9306,1,2333,44,1.37,1,1,1651.74
9307,0,3422,37,0.71,1,0,2163.22
9308,1,4297,91,3.53,1,1,3301.64
9309,0,4318,92,4.23,0,0,2966.13
9310,0,2201,67,0.2,0,0,1761.65
9311,0,1406,60,1.24,0,0,1256.17
9312,0,1737,59,4.73,0,0,1219.28
9313,1,1240,36,1.99,0,1,918.89
9314,0,715,49,4.7,0,0,761.12
9315,0,4752,51,1.44,1,1,2975.99
9316,1,4309,8,1.17,1,1,2499.08
9317,0,1666,50,1.15,0,0,1444.85
9318,1,1076,41,0.52,0,0,761.83
9319,0,4896,38,4.49,0,1,2669.52
9320,0,1416,86,4.9,1,1,1716.98
9321,0,2439,78,4.78,1,0,2057.4
9322,0,4456,79,4.27,1,0,3110.84
9323,0,2196,55,4.25,1,1,1661.24
9324,0,478,68,3.34,1,0,951.43
9325,1,3565,18,4.15,0,0,1777.49
9326,0,2371,65,1.12,1,1,2026.19
9327,1,1146,64,2.0,0,1,1142.8
